Time [s],Channel,Value
0.564631200,1,1512695
0.564644750,2,15201066
0.564658250,1,1512695
0.564671800,2,15201066
0.564685300,1,1512695
0.564698850,2,15201066
0.564712350,1,1512695
0.564725900,2,15201066
0.564739400,1,1512695
0.564752900,2,15201066
0.564766450,1,1512695
0.564779950,2,15201066
0.564793500,1,1512695
0.564807000,2,15201066
0.564820550,1,1512695
0.564834050,2,15201066
0.564847600,1,1512695
0.564861100,2,15201066
0.564874650,1,1512695
0.564888150,2,15201066
0.564901700,1,1512695
0.564915200,2,15201066
0.564928700,1,1512695
0.564942250,2,15201066
0.564955750,1,1512695
0.564969300,2,15201066
0.564982800,1,1512695
0.564996350,2,15201066
0.565009850,1,1512695
0.565023400,2,15201066
0.565036900,1,1512695
0.565050450,2,15201066
0.565063950,1,1512695
0.565077500,2,15201066
0.565091000,1,1512695
0.565104500,2,15201066
0.565118050,1,1512695
0.565131550,2,15201066
0.565145100,1,1512695
0.565158600,2,15201066
0.565172150,1,1512695
0.565185650,2,15201066
0.565199200,1,1512695
0.565212700,2,15201066
0.565226250,1,1512695
0.565239750,2,15201066
0.565253300,1,1512695
0.565266800,2,15201066
0.565280350,1,1512695
0.565293850,2,15201066
0.565307350,1,1512695
0.565320900,2,15201066
0.565334400,1,1512695
0.565347950,2,15201066
0.565361450,1,1512695
0.565375000,2,15201066
0.565388500,1,1512695
0.565402050,2,15201066
0.565415550,1,1512695
0.565429100,2,15201066
0.565442600,1,1512695
0.565456150,2,15201066
0.565469650,1,1512695
0.565483150,2,15201066
0.565496700,1,1512695
0.565510200,2,15201066
0.565523750,1,1512695
0.565537250,2,15201066
0.565550800,1,1512695
0.565564300,2,15201066
0.565577850,1,1512695
0.565591350,2,15201066
0.565604900,1,1512695
0.565618400,2,15201066
0.565631950,1,1512695
0.565645450,2,15201066
0.565659000,1,1512695
0.565672500,2,15201066
0.565686000,1,1512695
0.565699550,2,15201066
0.565713050,1,1512695
0.565726600,2,15201066
0.565740100,1,1512695
0.565753650,2,15201066
0.565767150,1,1512695
0.565780700,2,15201066
0.565794200,1,1512695
0.565807750,2,15201066
0.565821250,1,1512695
0.565834800,2,15201066
0.565848300,1,1512695
0.565861800,2,15201066
0.565875350,1,1512695
0.565888850,2,15201066
0.565902400,1,1512695
0.565915900,2,15201066
0.565929450,1,1512695
0.565942950,2,15201066
0.565956500,1,1512695
0.565970000,2,15201066
0.565983550,1,1512695
0.565997050,2,15201066
0.566010600,1,1512695
0.566024100,2,15201066
0.566037600,1,1512695
0.566051150,2,15201066
0.566064650,1,1512695
0.566078200,2,15201066
0.566091700,1,1512695
0.566105250,2,15201066
0.566118750,1,1512695
0.566132300,2,15201066
0.566145800,1,1512695
0.566159350,2,15201066
0.566172850,1,1512695
0.566186400,2,15201066
0.566199900,1,1512695
0.566213450,2,15201066
0.566226950,1,1512695
0.566240450,2,15201066
0.566254000,1,1512695
0.566267500,2,15201066
0.566281050,1,1512695
0.566294550,2,15201066
0.566308100,1,1512695
0.566321600,2,15201066
0.566335150,1,1512695
0.566348650,2,15201066
0.566362200,1,1512695
0.566375700,2,15201066
0.566389250,1,1512695
0.566402750,2,15201066
0.566416250,1,1512695
0.566429800,2,15201066
0.566443300,1,1512695
0.566456850,2,15201066
0.566470350,1,1512695
0.566483900,2,15201066
0.566497400,1,1512695
0.566510950,2,15201066
0.566524450,1,1512695
0.566538000,2,15201066
0.566551500,1,1512695
0.566565050,2,15201066
0.566578550,1,1512695
0.566592050,2,15201066
0.566605600,1,1512695
0.566619100,2,15201066
0.566632650,1,1512695
0.566646150,2,15201066
0.566659700,1,1512695
0.566673200,2,15201066
0.566686750,1,1512695
0.566700250,2,15201066
0.566713800,1,1512695
0.566727300,2,15201066
0.566740850,1,1512695
0.566754350,2,15201066
0.566767900,1,1512695
0.566781400,2,15201066
0.566794900,1,1512695
0.566808450,2,15201066
0.566821950,1,1512695
0.566835500,2,15201066
0.566849000,1,1512695
0.566862550,2,15201066
0.566876050,1,1512695
0.566889600,2,15201066
0.566903100,1,1512695
0.566916650,2,15201066
0.566930150,1,1512695
0.566943700,2,15201066
0.566957200,1,1512695
0.566970700,2,15201066
0.566984250,1,1512695
0.566997750,2,15201066
0.567011300,1,1512695
0.567024800,2,15201066
0.567038350,1,1512695
0.567051850,2,15201066
0.567065400,1,1512695
0.567078900,2,15201066
0.567092450,1,1512695
0.567105950,2,15201066
0.567119500,1,1512695
0.567133000,2,15201066
0.567146500,1,1512695
0.567160050,2,15201066
0.567173550,1,1512695
0.567187100,2,15201066
0.567200600,1,1512695
0.567214150,2,15201066
0.567227650,1,1512695
0.567241200,2,15201066
0.567254700,1,1512695
0.567268250,2,15201066
0.567281750,1,1512695
0.567295300,2,15201066
0.567308800,1,1512695
0.567322350,2,15201066
0.567335850,1,1512695
0.567349350,2,15201066
0.567362900,1,1512695
0.567376400,2,15201066
0.567389950,1,1512695
0.567403450,2,15201066
0.567417000,1,1512695
0.567430500,2,15201066
0.567444050,1,1512695
0.567457550,2,15201066
0.567471100,1,1512695
0.567484600,2,15201066
0.567498150,1,1512695
0.567511650,2,15201066
0.567525150,1,1512695
0.567538700,2,15201066
0.567552200,1,1512695
0.567565750,2,15201066
0.567579250,1,1512695
0.567592800,2,15201066
0.567606300,1,1512695
0.567619850,2,15201066
0.567633350,1,1512695
0.567646900,2,15201066
0.567660400,1,1512695
0.567673950,2,15201066
0.567687450,1,1512695
0.567700950,2,15201066
0.567714500,1,1512695
0.567728000,2,15201066
0.567741550,1,1512695
0.567755050,2,15201066
0.567768600,1,1512695
0.567782100,2,15201066
0.567795650,1,1512695
0.567809150,2,15201066
0.567822700,1,1512695
0.567836200,2,15201066
0.567849750,1,1512695
0.567863250,2,15201066
0.567876800,1,1512695
0.567890300,2,15201066
0.567903800,1,1512695
0.567917350,2,15201066
0.567930850,1,1512695
0.567944400,2,15201066
0.567957900,1,1512695
0.567971450,2,15201066
0.567984950,1,1512695
0.567998500,2,15201066
0.568012000,1,1512695
0.568025550,2,15201066
0.568039050,1,1512695
0.568052600,2,15201066
0.568066100,1,1512695
0.568079600,2,15201066
0.568093150,1,1512695
0.568106650,2,15201066
0.568120200,1,1512695
0.568133700,2,15201066
0.568147250,1,1512695
0.568160750,2,15201066
0.568174300,1,1512695
0.568187800,2,15201066
0.568201350,1,1512695
0.568214850,2,15201066
0.568228400,1,1512695
0.568241900,2,15201066
0.568255400,1,1512695
0.568268950,2,15201066
0.568282450,1,1512695
0.568296000,2,15201066
0.568309500,1,1512695
0.568323050,2,15201066
0.568336550,1,1512695
0.568350100,2,15201066
0.568363600,1,1512695
0.568377150,2,15201066
0.568390650,1,1512695
0.568404200,2,15201066
0.568417700,1,1512695
0.568431250,2,15201066
0.568444750,1,1512695
0.568458250,2,15201066
0.568471800,1,1512695
0.568485300,2,15201066
0.568498850,1,1512695
0.568512350,2,15201066
0.568525900,1,1356742
0.568539400,2,4018194
0.568552950,1,1356742
0.568566450,2,4018194
0.568580000,1,1356742
0.568593500,2,4018194
0.568607050,1,1356742
0.568620550,2,4018194
0.568634050,1,1356742
0.568647600,2,4018194
0.568661100,1,1356742
0.568674650,2,4018194
0.568688150,1,1356742
0.568701700,2,4018194
0.568715200,1,1356742
0.568728750,2,4018194
0.568742250,1,1356742
0.568755800,2,4018194
0.568769300,1,1356742
0.568782850,2,4018194
0.568796350,1,1356742
0.568809850,2,4018194
0.568823400,1,1356742
0.568836900,2,4018194
0.568850450,1,1356742
0.568863950,2,4018194
0.568877500,1,1356742
0.568891000,2,4018194
0.568904550,1,1356742
0.568918050,2,4018194
0.568931600,1,1356742
0.568945100,2,4018194
0.568958650,1,1356742
0.568972150,2,4018194
0.568985700,1,1356742
0.568999200,2,4018194
0.569012700,1,1356742
0.569026250,2,4018194
0.569039750,1,1356742
0.569053300,2,4018194
0.569066800,1,1356742
0.569080350,2,4018194
0.569093850,1,1356742
0.569107400,2,4018194
0.569120900,1,1356742
0.569134450,2,4018194
0.569147950,1,1356742
0.569161500,2,4018194
0.569175000,1,1356742
0.569188500,2,4018194
0.569202050,1,1356742
0.569215550,2,4018194
0.569229100,1,1356742
0.569242600,2,4018194
0.569256150,1,1356742
0.569269650,2,4018194
0.569283200,1,1356742
0.569296700,2,4018194
0.569310250,1,1356742
0.569323750,2,4018194
0.569337300,1,1356742
0.569350800,2,4018194
0.569364300,1,1356742
0.569377850,2,4018194
0.569391350,1,1356742
0.569404900,2,4018194
0.569418400,1,1356742
0.569431950,2,4018194
0.569445450,1,1356742
0.569459000,2,4018194
0.569472500,1,1356742
0.569486050,2,4018194
0.569499550,1,1356742
0.569513100,2,4018194
0.569526600,1,1356742
0.569540150,2,4018194
0.569553650,1,1356742
0.569567150,2,4018194
0.569580700,1,1356742
0.569594200,2,4018194
0.569607750,1,1356742
0.569621250,2,4018194
0.569634800,1,1356742
0.569648300,2,4018194
0.569661850,1,1356742
0.569675350,2,4018194
0.569688900,1,1356742
0.569702400,2,4018194
0.569715950,1,1356742
0.569729450,2,4018194
0.569742950,1,1356742
0.569756500,2,4018194
0.569770000,1,1356742
0.569783550,2,4018194
0.569797050,1,1356742
0.569810600,2,4018194
0.569824100,1,1356742
0.569837650,2,4018194
0.569851150,1,1356742
0.569864700,2,4018194
0.569878200,1,1356742
0.569891750,2,4018194
0.569905250,1,1356742
0.569918750,2,4018194
0.569932300,1,1356742
0.569945800,2,4018194
0.569959350,1,1356742
0.569972850,2,4018194
0.569986400,1,1356742
0.569999900,2,4018194
0.570013450,1,1356742
0.570026950,2,4018194
0.570040500,1,1356742
0.570054000,2,4018194
0.570067550,1,1356742
0.570081050,2,4018194
0.570094600,1,1356742
0.570108100,2,4018194
0.570121600,1,1356742
0.570135150,2,4018194
0.570148650,1,1356742
0.570162200,2,4018194
0.570175700,1,1356742
0.570189250,2,4018194
0.570202750,1,1356742
0.570216300,2,4018194
0.570229800,1,1356742
0.570243350,2,4018194
0.570256850,1,1356742
0.570270400,2,4018194
0.570283900,1,1356742
0.570297400,2,4018194
0.570310950,1,1356742
0.570324450,2,4018194
0.570338000,1,1356742
0.570351500,2,4018194
0.570365050,1,1356742
0.570378550,2,4018194
0.570392100,1,1356742
0.570405600,2,4018194
0.570419150,1,1356742
0.570432650,2,4018194
0.570446200,1,1356742
0.570459700,2,4018194
0.570473200,1,1356742
0.570486750,2,4018194
0.570500250,1,1356742
0.570513800,2,4018194
0.570527300,1,1356742
0.570540850,2,4018194
0.570554350,1,1356742
0.570567900,2,4018194
0.570581400,1,1356742
0.570594950,2,4018194
0.570608450,1,1356742
0.570622000,2,4018194
0.570635500,1,1356742
0.570649050,2,4018194
0.570662550,1,1356742
0.570676050,2,4018194
0.570689600,1,1356742
0.570703100,2,4018194
0.570716650,1,1356742
0.570730150,2,4018194
0.570743700,1,1356742
0.570757200,2,4018194
0.570770750,1,1356742
0.570784250,2,4018194
0.570797800,1,1356742
0.570811300,2,4018194
0.570824850,1,1356742
0.570838350,2,4018194
0.570851850,1,1356742
0.570865400,2,4018194
0.570878900,1,1356742
0.570892450,2,4018194
0.570905950,1,1356742
0.570919500,2,4018194
0.570933000,1,1356742
0.570946550,2,4018194
0.570960050,1,1356742
0.570973600,2,4018194
0.570987100,1,1356742
0.571000650,2,4018194
0.571014150,1,1356742
0.571027650,2,4018194
0.571041200,1,1356742
0.571054700,2,4018194
0.571068250,1,1356742
0.571081750,2,4018194
0.571095300,1,1356742
0.571108800,2,4018194
0.571122350,1,1356742
0.571135850,2,4018194
0.571149400,1,1356742
0.571162900,2,4018194
0.571176450,1,1356742
0.571189950,2,4018194
0.571203500,1,1356742
0.571217000,2,4018194
0.571230500,1,1356742
0.571244050,2,4018194
0.571257550,1,1356742
0.571271100,2,4018194
0.571284600,1,1356742
0.571298150,2,4018194
0.571311650,1,1356742
0.571325200,2,4018194
0.571338700,1,1356742
0.571352250,2,4018194
0.571365750,1,1356742
0.571379300,2,4018194
0.571392800,1,1356742
0.571406300,2,4018194
0.571419850,1,1356742
0.571433350,2,4018194
0.571446900,1,1356742
0.571460400,2,4018194
0.571473950,1,1356742
0.571487450,2,4018194
0.571501000,1,1356742
0.571514500,2,4018194
0.571528050,1,1356742
0.571541550,2,4018194
0.571555100,1,1356742
0.571568600,2,4018194
0.571582100,1,1356742
0.571595650,2,4018194
0.571609150,1,1356742
0.571622700,2,4018194
0.571636200,1,1356742
0.571649750,2,4018194
0.571663250,1,1356742
0.571676800,2,4018194
0.571690300,1,1356742
0.571703850,2,4018194
0.571717350,1,1356742
0.571730900,2,4018194
0.571744400,1,1356742
0.571757950,2,4018194
0.571771450,1,1356742
0.571784950,2,4018194
0.571798500,1,1356742
0.571812000,2,4018194
0.571825550,1,1356742
0.571839050,2,4018194
0.571852600,1,1356742
0.571866100,2,4018194
0.571879650,1,1356742
0.571893150,2,4018194
0.571906700,1,1356742
0.571920200,2,4018194
0.571933750,1,1356742
0.571947250,2,4018194
0.571960750,1,1356742
0.571974300,2,4018194
0.571987800,1,1356742
0.572001350,2,4018194
0.572014850,1,1356742
0.572028400,2,4018194
0.572041900,1,1356742
0.572055450,2,4018194
0.572068950,1,1356742
0.572082500,2,4018194
0.572096000,1,1356742
0.572109550,2,4018194
0.572123050,1,1356742
0.572136600,2,4018194
0.572150100,1,1356742
0.572163600,2,4018194
0.572177150,1,1356742
0.572190650,2,4018194
0.572204200,1,1356742
0.572217700,2,4018194
0.572231250,1,1356742
0.572244750,2,4018194
0.572258300,1,1356742
0.572271800,2,4018194
0.572285350,1,1356742
0.572298850,2,4018194
0.572312400,1,1356742
0.572325900,2,4018194
0.572339400,1,1356742
0.572352950,2,4018194
0.572366450,1,1356742
0.572380000,2,4018194
0.572393500,1,1356742
0.572407050,2,4018194
0.572420550,1,1356742
0.572434100,2,4018194
0.572447600,1,1356742
0.572461150,2,4018194
0.572474650,1,1356742
0.572488200,2,4018194
0.572501700,1,401510
0.572515200,2,6084024
0.572528750,1,401510
0.572542250,2,6084024
0.572555800,1,401510
0.572569300,2,6084024
0.572582850,1,401510
0.572596350,2,6084024
0.572609900,1,401510
0.572623400,2,6084024
0.572636950,1,401510
0.572650450,2,6084024
0.572664000,1,401510
0.572677500,2,6084024
0.572691050,1,401510
0.572704550,2,6084024
0.572718050,1,401510
0.572731600,2,6084024
0.572745100,1,401510
0.572758650,2,6084024
0.572772150,1,401510
0.572785700,2,6084024
0.572799200,1,401510
0.572812750,2,6084024
0.572826250,1,401510
0.572839800,2,6084024
0.572853300,1,401510
0.572866850,2,6084024
0.572880350,1,401510
0.572893850,2,6084024
0.572907400,1,401510
0.572920900,2,6084024
0.572934450,1,401510
0.572947950,2,6084024
0.572961500,1,401510
0.572975000,2,6084024
0.572988550,1,401510
0.573002050,2,6084024
0.573015600,1,401510
0.573029100,2,6084024
0.573042650,1,401510
0.573056150,2,6084024
0.573069650,1,401510
0.573083200,2,6084024
0.573096700,1,401510
0.573110250,2,6084024
0.573123750,1,401510
0.573137300,2,6084024
0.573150800,1,401510
0.573164350,2,6084024
0.573177850,1,401510
0.573191400,2,6084024
0.573204900,1,401510
0.573218450,2,6084024
0.573231950,1,401510
0.573245500,2,6084024
0.573259000,1,401510
0.573272500,2,6084024
0.573286050,1,401510
0.573299550,2,6084024
0.573313100,1,401510
0.573326600,2,6084024
0.573340150,1,401510
0.573353650,2,6084024
0.573367200,1,401510
0.573380700,2,6084024
0.573394250,1,401510
0.573407750,2,6084024
0.573421300,1,401510
0.573434800,2,6084024
0.573448300,1,401510
0.573461850,2,6084024
0.573475350,1,401510
0.573488900,2,6084024
0.573502400,1,401510
0.573515950,2,6084024
0.573529450,1,401510
0.573543000,2,6084024
0.573556500,1,401510
0.573570050,2,6084024
0.573583550,1,401510
0.573597100,2,6084024
0.573610600,1,401510
0.573624100,2,6084024
0.573637650,1,401510
0.573651150,2,6084024
0.573664700,1,401510
0.573678200,2,6084024
0.573691750,1,401510
0.573705250,2,6084024
0.573718800,1,401510
0.573732300,2,6084024
0.573745850,1,401510
0.573759350,2,6084024
0.573772900,1,401510
0.573786400,2,6084024
0.573799950,1,401510
0.573813450,2,6084024
0.573826950,1,401510
0.573840500,2,6084024
0.573854000,1,401510
0.573867550,2,6084024
0.573881050,1,401510
0.573894600,2,6084024
0.573908100,1,401510
0.573921650,2,6084024
0.573935150,1,401510
0.573948700,2,6084024
0.573962200,1,401510
0.573975750,2,6084024
0.573989250,1,401510
0.574002750,2,6084024
0.574016300,1,401510
0.574029800,2,6084024
0.574043350,1,401510
0.574056850,2,6084024
0.574070400,1,401510
0.574083900,2,6084024
0.574097450,1,401510
0.574110950,2,6084024
0.574124500,1,401510
0.574138000,2,6084024
0.574151550,1,401510
0.574165050,2,6084024
0.574178550,1,401510
0.574192100,2,6084024
0.574205600,1,401510
0.574219150,2,6084024
0.574232650,1,401510
0.574246200,2,6084024
0.574259700,1,401510
0.574273250,2,6084024
0.574286750,1,401510
0.574300300,2,6084024
0.574313800,1,401510
0.574327350,2,6084024
0.574340850,1,401510
0.574354400,2,6084024
0.574367900,1,401510
0.574381400,2,6084024
0.574394950,1,401510
0.574408450,2,6084024
0.574422000,1,401510
0.574435500,2,6084024
0.574449050,1,401510
0.574462550,2,6084024
0.574476100,1,401510
0.574489600,2,6084024
0.574503150,1,401510
0.574516650,2,6084024
0.574530200,1,401510
0.574543700,2,6084024
0.574557200,1,401510
0.574570750,2,6084024
0.574584250,1,401510
0.574597800,2,6084024
0.574611300,1,401510
0.574624850,2,6084024
0.574638350,1,401510
0.574651900,2,6084024
0.574665400,1,401510
0.574678950,2,6084024
0.574692450,1,401510
0.574706000,2,6084024
0.574719500,1,401510
0.574733000,2,6084024
0.574746550,1,401510
0.574760050,2,6084024
0.574773600,1,401510
0.574787100,2,6084024
0.574800650,1,401510
0.574814150,2,6084024
0.574827700,1,401510
0.574841200,2,6084024
0.574854750,1,401510
0.574868250,2,6084024
0.574881800,1,401510
0.574895300,2,6084024
0.574908850,1,401510
0.574922350,2,6084024
0.574935850,1,401510
0.574949400,2,6084024
0.574962900,1,401510
0.574976450,2,6084024
0.574989950,1,401510
0.575003500,2,6084024
0.575017000,1,401510
0.575030550,2,6084024
0.575044050,1,401510
0.575057600,2,6084024
0.575071100,1,401510
0.575084650,2,6084024
0.575098150,1,401510
0.575111650,2,6084024
0.575125200,1,401510
0.575138700,2,6084024
0.575152250,1,401510
0.575165750,2,6084024
0.575179300,1,401510
0.575192800,2,6084024
0.575206350,1,401510
0.575219850,2,6084024
0.575233400,1,401510
0.575246900,2,6084024
0.575260450,1,401510
0.575273950,2,6084024
0.575287450,1,401510
0.575301000,2,6084024
0.575314500,1,401510
0.575328050,2,6084024
0.575341550,1,401510
0.575355100,2,6084024
0.575368600,1,401510
0.575382150,2,6084024
0.575395650,1,401510
0.575409200,2,6084024
0.575422700,1,401510
0.575436250,2,6084024
0.575449750,1,401510
0.575463300,2,6084024
0.575476800,1,401510
0.575490300,2,6084024
0.575503850,1,401510
0.575517350,2,6084024
0.575530900,1,401510
0.575544400,2,6084024
0.575557950,1,401510
0.575571450,2,6084024
0.575585000,1,401510
0.575598500,2,6084024
0.575612050,1,401510
0.575625550,2,6084024
0.575639100,1,401510
0.575652600,2,6084024
0.575666100,1,401510
0.575679650,2,6084024
0.575693150,1,401510
0.575706700,2,6084024
0.575720200,1,401510
0.575733750,2,6084024
0.575747250,1,401510
0.575760800,2,6084024
0.575774300,1,401510
0.575787850,2,6084024
0.575801350,1,401510
0.575814900,2,6084024
0.575828400,1,401510
0.575841900,2,6084024
0.575855450,1,401510
0.575868950,2,6084024
0.575882500,1,401510
0.575896000,2,6084024
0.575909550,1,401510
0.575923050,2,6084024
0.575936600,1,401510
0.575950100,2,6084024
0.575963650,1,401510
0.575977150,2,6084024
0.575990700,1,401510
0.576004200,2,6084024
0.576017750,1,401510
0.576031250,2,6084024
0.576044750,1,401510
0.576058300,2,6084024
0.576071800,1,401510
0.576085350,2,6084024
0.576098850,1,401510
0.576112400,2,6084024
0.576125900,1,401510
0.576139450,2,6084024
0.576152950,1,401510
0.576166500,2,6084024
0.576180000,1,401510
0.576193550,2,6084024
0.576207050,1,401510
0.576220550,2,6084024
0.576234100,1,401510
0.576247600,2,6084024
0.576261150,1,401510
0.576274650,2,6084024
0.576288200,1,401510
0.576301700,2,6084024
0.576315250,1,401510
0.576328750,2,6084024
0.576342300,1,401510
0.576355800,2,6084024
0.576369350,1,134500
0.576382850,2,6856
0.576396350,1,134500
0.576409900,2,6856
0.576423400,1,134500
0.576436950,2,6856
0.576450450,1,134500
0.576464000,2,6856
0.576477500,1,134500
0.576491050,2,6856
0.576504550,1,134500
0.576518100,2,6856
0.576531600,1,134500
0.576545150,2,6856
0.576558650,1,134500
0.576572200,2,6856
0.576585700,1,134500
0.576599200,2,6856
0.576612750,1,134500
0.576626250,2,6856
0.576639800,1,134500
0.576653300,2,6856
0.576666850,1,134500
0.576680350,2,6856
0.576693900,1,134500
0.576707400,2,6856
0.576720950,1,134500
0.576734450,2,6856
0.576748000,1,134500
0.576761500,2,6856
0.576775000,1,134500
0.576788550,2,6856
0.576802050,1,134500
0.576815600,2,6856
0.576829100,1,134500
0.576842650,2,6856
0.576856150,1,134500
0.576869700,2,6856
0.576883200,1,134500
0.576896750,2,6856
0.576910250,1,134500
0.576923800,2,6856
0.576937300,1,134500
0.576950800,2,6856
0.576964350,1,134500
0.576977850,2,6856
0.576991400,1,134500
0.577004900,2,6856
0.577018450,1,134500
0.577031950,2,6856
0.577045500,1,134500
0.577059000,2,6856
0.577072550,1,134500
0.577086050,2,6856
0.577099600,1,134500
0.577113100,2,6856
0.577126650,1,134500
0.577140150,2,6856
0.577153650,1,134500
0.577167200,2,6856
0.577180700,1,134500
0.577194250,2,6856
0.577207750,1,134500
0.577221300,2,6856
0.577234800,1,134500
0.577248350,2,6856
0.577261850,1,134500
0.577275400,2,6856
0.577288900,1,134500
0.577302450,2,6856
0.577315950,1,134500
0.577329450,2,6856
0.577343000,1,134500
0.577356500,2,6856
0.577370050,1,134500
0.577383550,2,6856
0.577397100,1,134500
0.577410600,2,6856
0.577424150,1,134500
0.577437650,2,6856
0.577451200,1,134500
0.577464700,2,6856
0.577478250,1,134500
0.577491750,2,6856
0.577505250,1,134500
0.577518800,2,6856
0.577532300,1,134500
0.577545850,2,6856
0.577559350,1,134500
0.577572900,2,6856
0.577586400,1,134500
0.577599950,2,6856
0.577613450,1,134500
0.577627000,2,6856
0.577640500,1,134500
0.577654050,2,6856
0.577667550,1,134500
0.577681100,2,6856
0.577694600,1,134500
0.577708100,2,6856
0.577721650,1,134500
0.577735150,2,6856
0.577748700,1,134500
0.577762200,2,6856
0.577775750,1,134500
0.577789250,2,6856
0.577802800,1,134500
0.577816300,2,6856
0.577829850,1,134500
0.577843350,2,6856
0.577856900,1,134500
0.577870400,2,6856
0.577883900,1,134500
0.577897450,2,6856
0.577910950,1,134500
0.577924500,2,6856
0.577938000,1,134500
0.577951550,2,6856
0.577965050,1,134500
0.577978600,2,6856
0.577992100,1,134500
0.578005650,2,6856
0.578019150,1,134500
0.578032700,2,6856
0.578046200,1,134500
0.578059700,2,6856
0.578073250,1,134500
0.578086750,2,6856
0.578100300,1,134500
0.578113800,2,6856
0.578127350,1,134500
0.578140850,2,6856
0.578154400,1,134500
0.578167900,2,6856
0.578181450,1,134500
0.578194950,2,6856
0.578208500,1,134500
0.578222000,2,6856
0.578235550,1,134500
0.578249050,2,6856
0.578262550,1,134500
0.578276100,2,6856
0.578289600,1,134500
0.578303150,2,6856
0.578316650,1,134500
0.578330200,2,6856
0.578343700,1,134500
0.578357250,2,6856
0.578370750,1,134500
0.578384300,2,6856
0.578397800,1,134500
0.578411350,2,6856
0.578424850,1,134500
0.578438350,2,6856
0.578451900,1,134500
0.578465400,2,6856
0.578478950,1,134500
0.578492450,2,6856
0.578506000,1,134500
0.578519500,2,6856
0.578533050,1,134500
0.578546550,2,6856
0.578560100,1,134500
0.578573600,2,6856
0.578587150,1,134500
0.578600650,2,6856
0.578614200,1,134500
0.578627700,2,6856
0.578641200,1,134500
0.578654750,2,6856
0.578668250,1,134500
0.578681800,2,6856
0.578695300,1,134500
0.578708850,2,6856
0.578722350,1,134500
0.578735900,2,6856
0.578749400,1,134500
0.578762950,2,6856
0.578776450,1,134500
0.578790000,2,6856
0.578803500,1,134500
0.578817000,2,6856
0.578830550,1,134500
0.578844050,2,6856
0.578857600,1,134500
0.578871100,2,6856
0.578884650,1,134500
0.578898150,2,6856
0.578911700,1,134500
0.578925200,2,6856
0.578938750,1,134500
0.578952250,2,6856
0.578965800,1,134500
0.578979300,2,6856
0.578992800,1,134500
0.579006350,2,6856
0.579019850,1,134500
0.579033400,2,6856
0.579046900,1,134500
0.579060450,2,6856
0.579073950,1,134500
0.579087500,2,6856
0.579101000,1,134500
0.579114550,2,6856
0.579128050,1,134500
0.579141600,2,6856
0.579155100,1,134500
0.579168650,2,6856
0.579182150,1,134500
0.579195650,2,6856
0.579209200,1,134500
0.579222700,2,6856
0.579236250,1,134500
0.579249750,2,6856
0.579263300,1,134500
0.579276800,2,6856
0.579290350,1,134500
0.579303850,2,6856
0.579317400,1,134500
0.579330900,2,6856
0.579344450,1,134500
0.579357950,2,6856
0.579371450,1,134500
0.579385000,2,6856
0.579398500,1,134500
0.579412050,2,6856
0.579425550,1,134500
0.579439100,2,6856
0.579452600,1,134500
0.579466150,2,6856
0.579479650,1,134500
0.579493200,2,6856
0.579506700,1,134500
0.579520250,2,6856
0.579533750,1,134500
0.579547250,2,6856
0.579560800,1,134500
0.579574300,2,6856
0.579587850,1,134500
0.579601350,2,6856
0.579614900,1,134500
0.579628400,2,6856
0.579641950,1,134500
0.579655450,2,6856
0.579669000,1,134500
0.579682500,2,6856
0.579696050,1,134500
0.579709550,2,6856
0.579723100,1,134500
0.579736600,2,6856
0.579750100,1,134500
0.579763650,2,6856
0.579777150,1,134500
0.579790700,2,6856
0.579804200,1,134500
0.579817750,2,6856
0.579831250,1,134500
0.579844800,2,6856
0.579858300,1,134500
0.579871850,2,6856
0.579885350,1,134500
0.579898900,2,6856
0.579912400,1,134500
0.579925900,2,6856
0.579939450,1,134500
0.579952950,2,6856
0.579966500,1,134500
0.579980000,2,6856
0.579993550,1,134500
0.580007050,2,6856
0.580020600,1,134500
0.580034100,2,6856
0.580047650,1,134500
0.580061150,2,6856
0.580074700,1,134500
0.580088200,2,6856
0.580101700,1,134500
0.580115250,2,6856
0.580128750,1,134500
0.580142300,2,6856
0.580155800,1,134500
0.580169350,2,6856
0.580182850,1,134500
0.580196400,2,6856
0.580209900,1,134500
0.580223450,2,6856
0.580236950,1,134500
0.580250500,2,6856
0.580264000,1,134500
0.580277550,2,6856
0.580291050,1,4188259
0.580304550,2,8376518
0.580318100,1,4188259
0.580331600,2,8376518
0.580345150,1,4188259
0.580358650,2,8376518
0.580372200,1,4188259
0.580385700,2,8376518
0.580399250,1,4188259
0.580412750,2,8376518
0.580426300,1,4188259
0.580439800,2,8376518
0.580453350,1,4188259
0.580466850,2,8376518
0.580480350,1,4188259
0.580493900,2,8376518
0.580507400,1,4188259
0.580520950,2,8376518
0.580534450,1,4188259
0.580548000,2,8376518
0.580561500,1,4188259
0.580575050,2,8376518
0.580588550,1,4188259
0.580602100,2,8376518
0.580615600,1,4188259
0.580629150,2,8376518
0.580642650,1,4188259
0.580656150,2,8376518
0.580669700,1,4188259
0.580683200,2,8376518
0.580696750,1,4188259
0.580710250,2,8376518
0.580723800,1,4188259
0.580737300,2,8376518
0.580750850,1,4188259
0.580764350,2,8376518
0.580777900,1,4188259
0.580791400,2,8376518
0.580804950,1,4188259
0.580818450,2,8376518
0.580832000,1,4188259
0.580845500,2,8376518
0.580859000,1,4188259
