Time [s],Channel,Value
0.021043525,2,16776929
0.021045675,1,1563
0.021047825,2,16776929
0.021050000,1,1563
0.021052150,2,16776929
0.021054325,1,1563
0.021056475,2,16776929
0.021058625,1,1023
0.021060800,2,16776349
0.021062950,1,1023
0.021065125,2,16776349
0.021067275,1,1023
0.021069450,2,16776349
0.021071600,1,1023
0.021073750,2,16776349
0.021075925,1,1023
0.021078075,2,16776349
0.021080250,1,235
0.021082400,2,16775677
0.021084575,1,235
0.021086725,2,16775677
0.021088875,1,235
0.021091050,2,16775677
0.021093200,1,235
0.021095375,2,16775677
0.021097525,1,235
0.021099675,2,16775677
0.021101850,1,136
0.021104000,2,16775204
0.021106175,1,136
0.021108325,2,16775204
0.021110500,1,136
0.021112650,2,16775204
0.021114800,1,136
0.021116975,2,16775204
0.021119125,1,16776711
0.021121300,2,16774555
0.021123450,1,16776711
0.021125600,2,16774555
0.021127775,1,16776711
0.021129925,2,16774555
0.021132100,1,16776711
0.021134250,2,16774555
0.021136425,1,16776711
0.021138575,2,16774555
0.021140725,1,16775890
0.021142900,2,16773860
0.021145050,1,16775890
0.021147225,2,16773860
0.021149375,1,16775890
0.021151550,2,16773860
0.021153700,1,16775890
0.021155850,2,16773860
0.021158025,1,16775890
0.021160175,2,16773860
0.021162350,1,16775498
0.021164500,2,16773424
0.021166650,1,16775498
0.021168825,2,16773424
0.021170975,1,16775498
0.021173150,2,16773424
0.021175300,1,16775498
0.021177475,2,16773424
0.021179625,1,16775498
0.021181775,2,16773424
0.021183950,1,16774807
0.021186100,2,16772819
0.021188275,1,16774807
0.021190425,2,16772819
0.021192600,1,16774807
0.021194750,2,16772819
0.021196900,1,16774807
0.021199075,2,16772819
0.021201225,1,16774199
0.021203400,2,16772164
0.021205550,1,16774199
0.021207700,2,16772164
0.021209875,1,16774199
0.021212025,2,16772164
0.021214200,1,16774199
0.021216350,2,16772164
0.021218525,1,16774199
0.021220675,2,16772164
0.021222825,1,16773548
0.021225000,2,16771727
0.021227150,1,16773548
0.021229325,2,16771727
0.021231475,1,16773548
0.021233650,2,16771727
0.021235800,1,16773548
0.021237950,2,16771727
0.021240125,1,16773548
0.021242275,2,16771727
0.021244450,1,16772845
0.021246600,2,16771080
0.021248750,1,16772845
0.021250925,2,16771080
0.021253075,1,16772845
0.021255250,2,16771080
0.021257400,1,16772845
0.021259575,2,16771080
0.021261725,1,16772845
0.021263875,2,16771080
0.021266050,1,16772595
0.021268200,2,16770406
0.021270375,1,16772595
0.021272525,2,16770406
0.021274700,1,16772595
0.021276850,2,16770406
0.021279000,1,16772595
0.021281175,2,16770406
0.021283325,1,16772406
0.021285500,2,16769789
0.021287650,1,16772406
0.021289800,2,16769789
0.021291975,1,16772406
0.021294125,2,16769789
0.021296300,1,16772406
0.021298450,2,16769789
0.021300625,1,16772406
0.021302775,2,16769789
0.021304925,1,16771754
0.021307100,2,16769419
0.021309250,1,16771754
0.021311425,2,16769419
0.021313575,1,16771754
0.021315725,2,16769419
0.021317900,1,16771754
0.021320050,2,16769419
0.021322225,1,16771754
0.021324375,2,16769419
0.021326550,1,16770859
0.021328700,2,16768847
0.021330850,1,16770859
0.021333025,2,16768847
0.021335175,1,16770859
0.021337350,2,16768847
0.021339500,1,16770859
0.021341675,2,16768847
0.021343825,1,16770859
0.021345975,2,16768847
0.021348150,1,16770330
0.021350300,2,16768151
0.021352475,1,16770330
0.021354625,2,16768151
0.021356775,1,16770330
0.021358950,2,16768151
0.021361100,1,16770330
0.021363275,2,16768151
0.021365425,1,16769683
0.021367600,2,16767936
0.021369750,1,16769683
0.021371900,2,16767936
0.021374075,1,16769683
0.021376225,2,16767936
0.021378400,1,16769683
0.021380550,2,16767936
0.021382725,1,16769683
0.021384875,2,16767936
0.021387025,1,16769253
0.021389200,2,16767230
0.021391350,1,16769253
0.021393525,2,16767230
0.021395675,1,16769253
0.021397825,2,16767230
0.021400000,1,16769253
0.021402150,2,16767230
0.021404325,1,16769253
0.021406475,2,16767230
0.021408650,1,16768527
0.021410800,2,16766641
0.021412950,1,16768527
0.021415125,2,16766641
0.021417275,1,16768527
0.021419450,2,16766641
0.021421600,1,16768527
0.021423750,2,16766641
0.021425925,1,16768527
0.021428075,2,16766641
0.021430250,1,16768334
0.021432400,2,16766125
0.021434575,1,16768334
0.021436725,2,16766125
0.021438875,1,16768334
0.021441050,2,16766125
0.021443200,1,16768334
0.021445375,2,16766125
0.021447525,1,16767433
0.021449700,2,16765600
0.021451850,1,16767433
0.021454000,2,16765600
0.021456175,1,16767433
0.021458325,2,16765600
0.021460500,1,16767433
0.021462650,2,16765600
0.021464800,1,16767433
0.021466975,2,16765600
0.021469125,1,16767046
0.021471300,2,16764954
0.021473450,1,16767046
0.021475625,2,16764954
0.021477775,1,16767046
0.021479925,2,16764954
0.021482100,1,16767046
0.021484250,2,16764954
0.021486425,1,16767046
0.021488575,2,16764954
0.021490750,1,16766315
0.021492900,2,16764599
0.021495050,1,16766315
0.021497225,2,16764599
0.021499375,1,16766315
0.021501550,2,16764599
0.021503700,1,16766315
0.021505850,2,16764599
0.021508025,1,16766315
0.021510175,2,16764599
0.021512350,1,16765884
0.021514500,2,16763831
0.021516675,1,16765884
0.021518825,2,16763831
0.021520975,1,16765884
0.021523150,2,16763831
0.021525300,1,16765884
0.021527475,2,16763831
0.021529625,1,16765422
0.021531800,2,16763230
0.021533950,1,16765422
0.021536100,2,16763230
0.021538275,1,16765422
0.021540425,2,16763230
0.021542600,1,16765422
0.021544750,2,16763230
0.021546900,1,16765422
0.021549075,2,16763230
0.021551225,1,16764676
0.021553400,2,16763256
0.021555550,1,16764676
0.021557725,2,16763256
0.021559875,1,16764676
0.021562025,2,16763256
0.021564200,1,16764676
0.021566350,2,16763256
0.021568525,1,16764676
0.021570675,2,16763256
0.021572825,1,16764517
0.021575000,2,16762274
0.021577150,1,16764517
0.021579325,2,16762274
0.021581475,1,16764517
0.021583650,2,16762274
0.021585800,1,16764517
0.021587950,2,16762274
0.021590125,1,16764118
0.021592275,2,16762015
0.021594450,1,16764118
0.021596600,2,16762015
0.021598775,1,16764118
0.021600925,2,16762015
0.021603075,1,16764118
0.021605250,2,16762015
0.021607400,1,16764118
0.021609575,2,16762015
0.021611725,1,16763503
0.021613875,2,16761027
0.021616050,1,16763503
0.021618200,2,16761027
0.021620375,1,16763503
0.021622525,2,16761027
0.021624700,1,16763503
0.021626850,2,16761027
0.021629000,1,16763503
0.021631175,2,16761027
0.021633325,1,16762551
0.021635500,2,16760841
0.021637650,1,16762551
0.021639825,2,16760841
0.021641975,1,16762551
0.021644125,2,16760841
0.021646300,1,16762551
0.021648450,2,16760841
0.021650625,1,16762551
0.021652775,2,16760841
0.021654925,1,16761892
0.021657100,2,16760348
0.021659250,1,16761892
0.021661425,2,16760348
0.021663575,1,16761892
0.021665750,2,16760348
0.021667900,1,16761892
0.021670050,2,16760348
0.021672225,1,16761814
0.021674375,2,16759698
0.021676550,1,16761814
0.021678700,2,16759698
0.021680875,1,16761814
0.021683025,2,16759698
0.021685175,1,16761814
0.021687350,2,16759698
0.021689500,1,16761814
0.021691675,2,16759698
0.021693825,1,16761265
0.021695975,2,16759419
0.021698150,1,16761265
0.021700300,2,16759419
0.021702475,1,16761265
0.021704625,2,16759419
0.021706800,1,16761265
0.021708950,2,16759419
0.021711100,1,16761265
0.021713275,2,16759419
0.021715425,1,16760567
0.021717600,2,16758589
0.021719750,1,16760567
0.021721900,2,16758589
0.021724075,1,16760567
0.021726225,2,16758589
0.021728400,1,16760567
0.021730550,2,16758589
0.021732725,1,16760567
0.021734875,2,16758589
0.021737025,1,16760332
0.021739200,2,16757995
0.021741350,1,16760332
0.021743525,2,16757995
0.021745675,1,16760332
0.021747850,2,16757995
0.021750000,1,16760332
0.021752150,2,16757995
0.021754325,1,16759655
0.021756475,2,16757919
0.021758650,1,16759655
0.021760800,2,16757919
0.021762950,1,16759655
0.021765125,2,16757919
0.021767275,1,16759655
0.021769450,2,16757919
0.021771600,1,16759655
0.021773775,2,16757919
0.021775925,1,16758789
0.021778075,2,16757432
0.021780250,1,16758789
0.021782400,2,16757432
0.021784575,1,16758789
0.021786725,2,16757432
0.021788900,1,16758789
0.021791050,2,16757432
0.021793200,1,16758789
0.021795375,2,16757432
0.021797525,1,16759034
0.021799700,2,16756540
0.021801850,1,16759034
0.021804000,2,16756540
0.021806175,1,16759034
0.021808325,2,16756540
0.021810500,1,16759034
0.021812650,2,16756540
0.021814825,1,16759034
0.021816975,2,16756540
0.021819125,1,16757948
0.021821300,2,16756512
0.021823450,1,16757948
0.021825625,2,16756512
0.021827775,1,16757948
0.021829925,2,16756512
0.021832100,1,16757948
0.021834250,2,16756512
0.021836425,1,16757700
0.021838575,2,16755982
0.021840750,1,16757700
0.021842900,2,16755982
0.021845050,1,16757700
0.021847225,2,16755982
0.021849375,1,16757700
0.021851550,2,16755982
0.021853700,1,16757700
0.021855875,2,16755982
0.021858025,1,16757323
0.021860175,2,16755603
0.021862350,1,16757323
0.021864500,2,16755603
0.021866675,1,16757323
0.021868825,2,16755603
0.021870975,1,16757323
0.021873150,2,16755603
0.021875300,1,16757323
0.021877475,2,16755603
0.021879625,1,16756620
0.021881800,2,16754702
0.021883950,1,16756620
0.021886100,2,16754702
0.021888275,1,16756620
0.021890425,2,16754702
0.021892600,1,16756620
0.021894750,2,16754702
0.021896925,1,16756620
0.021899075,2,16754702
0.021901225,1,16756138
0.021903400,2,16754642
0.021905550,1,16756138
0.021907725,2,16754642
0.021909875,1,16756138
0.021912025,2,16754642
0.021914200,1,16756138
0.021916350,2,16754642
0.021918525,1,16755603
0.021920675,2,16753946
0.021922850,1,16755603
0.021925000,2,16753946
0.021927150,1,16755603
0.021929325,2,16753946
0.021931475,1,16755603
0.021933650,2,16753946
0.021935800,1,16755603
0.021937975,2,16753946
0.021940125,1,16755029
0.021942275,2,16753147
0.021944450,1,16755029
0.021946600,2,16753147
0.021948775,1,16755029
0.021950925,2,16753147
0.021953075,1,16755029
0.021955250,2,16753147
0.021957400,1,16755029
0.021959575,2,16753147
0.021961725,1,16754019
0.021963900,2,16753129
0.021966050,1,16754019
0.021968200,2,16753129
0.021970375,1,16754019
0.021972525,2,16753129
0.021974700,1,16754019
0.021976850,2,16753129
0.021979025,1,16754019
0.021981175,2,16753129
0.021983325,1,16753784
0.021985500,2,16752582
0.021987650,1,16753784
0.021989825,2,16752582
0.021991975,1,16753784
0.021994125,2,16752582
0.021996300,1,16753784
0.021998450,2,16752582
0.022000625,1,16753631
0.022002775,2,16751928
0.022004950,1,16753631
0.022007100,2,16751928
0.022009250,1,16753631
0.022011425,2,16751928
0.022013575,1,16753631
0.022015750,2,16751928
0.022017900,1,16753631
0.022020050,2,16751928
0.022022225,1,16753409
0.022024375,2,16751711
0.022026550,1,16753409
0.022028700,2,16751711
0.022030875,1,16753409
0.022033025,2,16751711
0.022035175,1,16753409
0.022037350,2,16751711
0.022039500,1,16753409
0.022041675,2,16751711
0.022043825,1,16752981
0.022046000,2,16751338
0.022048150,1,16752981
0.022050300,2,16751338
0.022052475,1,16752981
0.022054625,2,16751338
0.022056800,1,16752981
0.022058950,2,16751338
0.022061100,1,16752981
0.022063275,2,16751338
0.022065425,1,16752157
0.022067600,2,16750989
0.022069750,1,16752157
0.022071925,2,16750989
0.022074075,1,16752157
0.022076225,2,16750989
0.022078400,1,16752157
0.022080550,2,16750989
0.022082725,1,16751639
0.022084875,2,16750334
0.022087050,1,16751639
0.022089200,2,16750334
0.022091350,1,16751639
0.022093525,2,16750334
0.022095675,1,16751639
0.022097850,2,16750334
0.022100000,1,16751639
0.022102150,2,16750334
0.022104325,1,16751243
0.022106475,2,16749838
0.022108650,1,16751243
0.022110800,2,16749838
0.022112975,1,16751243
0.022115125,2,16749838
0.022117275,1,16751243
0.022119450,2,16749838
0.022121600,1,16751243
0.022123775,2,16749838
0.022125925,1,16750918
0.022128100,2,16749353
0.022130250,1,16750918
0.022132400,2,16749353
0.022134575,1,16750918
0.022136725,2,16749353
0.022138900,1,16750918
0.022141050,2,16749353
0.022143200,1,16750186
0.022145375,2,16749103
0.022147525,1,16750186
0.022149700,2,16749103
0.022151850,1,16750186
0.022154025,2,16749103
0.022156175,1,16750186
0.022158325,2,16749103
0.022160500,1,16750186
0.022162650,2,16749103
0.022164825,1,16750082
0.022166975,2,16748651
0.022169125,1,16750082
0.022171300,2,16748651
0.022173450,1,16750082
0.022175625,2,16748651
0.022177775,1,16750082
0.022179950,2,16748651
0.022182100,1,16750082
0.022184250,2,16748651
0.022186425,1,16749277
0.022188575,2,16747959
0.022190750,1,16749277
0.022192900,2,16747959
0.022195075,1,16749277
0.022197225,2,16747959
0.022199375,1,16749277
0.022201550,2,16747959
0.022203700,1,16749277
0.022205875,2,16747959
0.022208025,1,16748970
0.022210175,2,16747565
0.022212350,1,16748970
0.022214500,2,16747565
0.022216675,1,16748970
0.022218825,2,16747565
0.022221000,1,16748970
0.022223150,2,16747565
0.022225300,1,16748345
0.022227475,2,16747362
0.022229625,1,16748345
0.022231800,2,16747362
0.022233950,1,16748345
0.022236125,2,16747362
0.022238275,1,16748345
0.022240425,2,16747362
0.022242600,1,16748345
0.022244750,2,16747362
0.022246925,1,16748079
0.022249075,2,16746901
0.022251225,1,16748079
0.022253400,2,16746901
0.022255550,1,16748079
0.022257725,2,16746901
0.022259875,1,16748079
0.022262050,2,16746901
0.022264200,1,16748079
0.022266350,2,16746901
0.022268525,1,16747861
0.022270675,2,16746503
0.022272850,1,16747861
0.022275000,2,16746503
0.022277150,1,16747861
0.022279325,2,16746503
0.022281475,1,16747861
0.022283650,2,16746503
0.022285800,1,16747861
0.022287975,2,16746503
0.022290125,1,16747460
0.022292275,2,16746072
0.022294450,1,16747460
0.022296600,2,16746072
0.022298775,1,16747460
0.022300925,2,16746072
0.022303100,1,16747460
0.022305250,2,16746072
0.022307400,1,16746734
0.022309575,2,16745726
0.022311725,1,16746734
0.022313900,2,16745726
0.022316050,1,16746734
0.022318200,2,16745726
0.022320375,1,16746734
0.022322525,2,16745726
0.022324700,1,16746734
0.022326850,2,16745726
0.022329025,1,16746526
0.022331175,2,16745222
0.022333325,1,16746526
0.022335500,2,16745222
0.022337650,1,16746526
0.022339825,2,16745222
0.022341975,1,16746526
0.022344150,2,16745222
0.022346300,1,16746526
0.022348450,2,16745222
0.022350625,1,16746223
0.022352775,2,16744817
0.022354950,1,16746223
0.022357100,2,16744817
0.022359250,1,16746223
0.022361425,2,16744817
0.022363575,1,16746223
0.022365750,2,16744817
0.022367900,1,16746223
0.022370075,2,16744817
0.022372225,1,16745715
0.022374375,2,16744263
0.022376550,1,16745715
0.022378700,2,16744263
0.022380875,1,16745715
0.022383025,2,16744263
0.022385200,1,16745715
0.022387350,2,16744263
0.022389500,1,16745259
0.022391675,2,16744260
0.022393825,1,16745259
0.022396000,2,16744260
0.022398150,1,16745259
0.022400300,2,16744260
0.022402475,1,16745259
0.022404625,2,16744260
0.022406800,1,16745259
0.022408950,2,16744260
0.022411125,1,16744946
0.022413275,2,16743956
0.022415425,1,16744946
0.022417600,2,16743956
0.022419750,1,16744946
0.022421925,2,16743956
0.022424075,1,16744946
0.022426225,2,16743956
0.022428400,1,16744946
0.022430550,2,16743956
0.022432725,1,16744941
0.022434875,2,16743503
0.022437050,1,16744941
0.022439200,2,16743503
0.022441350,1,16744941
0.022443525,2,16743503
0.022445675,1,16744941
0.022447850,2,16743503
0.022450000,1,16744941
0.022452175,2,16743503
0.022454325,1,16744086
0.022456475,2,16743076
0.022458650,1,16744086
0.022460800,2,16743076
0.022462975,1,16744086
0.022465125,2,16743076
0.022467275,1,16744086
0.022469450,2,16743076
0.022471600,1,16744115
0.022473775,2,16742721
0.022475925,1,16744115
0.022478100,2,16742721
0.022480250,1,16744115
0.022482400,2,16742721
0.022484575,1,16744115
0.022486725,2,16742721
0.022488900,1,16744115
0.022491050,2,16742721
0.022493225,1,16743350
0.022495375,2,16742727
0.022497525,1,16743350
0.022499700,2,16742727
0.022501850,1,16743350
0.022504025,2,16742727
0.022506175,1,16743350
0.022508325,2,16742727
0.022510500,1,16743350
0.022512650,2,16742727
0.022514825,1,16743176
0.022516975,2,16742461
0.022519150,1,16743176
0.022521300,2,16742461
0.022523450,1,16743176
0.022525625,2,16742461
0.022527775,1,16743176
0.022529950,2,16742461
0.022532100,1,16743176
0.022534275,2,16742461
0.022536425,1,16742490
0.022538575,2,16742130
0.022540750,1,16742490
0.022542900,2,16742130
0.022545075,1,16742490
0.022547225,2,16742130
0.022549375,1,16742490
0.022551550,2,16742130
0.022553700,1,16741842
0.022555875,2,16741580
0.022558025,1,16741842
0.022560200,2,16741580
0.022562350,1,16741842
0.022564500,2,16741580
0.022566675,1,16741842
0.022568825,2,16741580
0.022571000,1,16741842
0.022573150,2,16741580
0.022575300,1,16742015
0.022577475,2,16741142
0.022579625,1,16742015
0.022581800,2,16741142
0.022583950,1,16742015
0.022586125,2,16741142
0.022588275,1,16742015
0.022590425,2,16741142
0.022592600,1,16742015
0.022594750,2,16741142
0.022596925,1,16741953
0.022599075,2,16740506
0.022601250,1,16741953
0.022603400,2,16740506
0.022605550,1,16741953
0.022607725,2,16740506
0.022609875,1,16741953
0.022612050,2,16740506
0.022614200,1,16741953
0.022616350,2,16740506
0.022618525,1,16741463
0.022620675,2,16740622
0.022622850,1,16741463
0.022625000,2,16740622
0.022627175,1,16741463
0.022629325,2,16740622
0.022631475,1,16741463
0.022633650,2,16740622
0.022635800,1,16741082
0.022637975,2,16740126
0.022640125,1,16741082
0.022642300,2,16740126
0.022644450,1,16741082
0.022646600,2,16740126
0.022648775,1,16741082
0.022650925,2,16740126
0.022653100,1,16741082
0.022655250,2,16740126
0.022657400,1,16740771
0.022659575,2,16739775
0.022661725,1,16740771
0.022663900,2,16739775
0.022666050,1,16740771
0.022668225,2,16739775
0.022670375,1,16740771
0.022672525,2,16739775
0.022674700,1,16740771
0.022676850,2,16739775
0.022679025,1,16740241
0.022681175,2,16739968
0.022683350,1,16740241
0.022685500,2,16739968
0.022687650,1,16740241
0.022689825,2,16739968
0.022691975,1,16740241
0.022694150,2,16739968
0.022696300,1,16739579
0.022698450,2,16739548
0.022700625,1,16739579
0.022702775,2,16739548
0.022704950,1,16739579
0.022707100,2,16739548
0.022709275,1,16739579
0.022711425,2,16739548
0.022713575,1,16739579
0.022715750,2,16739548
0.022717900,1,16740163
0.022720075,2,16739124
0.022722225,1,16740163
0.022724375,2,16739124
0.022726550,1,16740163
0.022728700,2,16739124
0.022730875,1,16740163
0.022733025,2,16739124
0.022735200,1,16740163
0.022737350,2,16739124
0.022739500,1,16739564
0.022741675,2,16739106
0.022743825,1,16739564
0.022746000,2,16739106
0.022748150,1,16739564
0.022750325,2,16739106
0.022752475,1,16739564
0.022754625,2,16739106
0.022756800,1,16739564
0.022758950,2,16739106
0.022761125,1,16739445
0.022763275,2,16738882
0.022765425,1,16739445
0.022767600,2,16738882
0.022769750,1,16739445
0.022771925,2,16738882
0.022774075,1,16739445
0.022776250,2,16738882
0.022778400,1,16739096
0.022780550,2,16738260
0.022782725,1,16739096
0.022784875,2,16738260
0.022787050,1,16739096
0.022789200,2,16738260
0.022791375,1,16739096
0.022793525,2,16738260
0.022795675,1,16739096
0.022797850,2,16738260
0.022800000,1,16738789
0.022802175,2,16738280
0.022804325,1,16738789
0.022806475,2,16738280
0.022808650,1,16738789
0.022810800,2,16738280
0.022812975,1,16738789
0.022815125,2,16738280
0.022817300,1,16738789
0.022819450,2,16738280
0.022821600,1,16738674
0.022823775,2,16737808
0.022825925,1,16738674
0.022828100,2,16737808
0.022830250,1,16738674
0.022832400,2,16737808
0.022834575,1,16738674
0.022836725,2,16737808
0.022838900,1,16738674
0.022841050,2,16737808
0.022843225,1,16738484
0.022845375,2,16737920
0.022847525,1,16738484
0.022849700,2,16737920
0.022851850,1,16738484
0.022854025,2,16737920
0.022856175,1,16738484
0.022858350,2,16737920
0.022860500,1,16738175
0.022862650,2,16737486
0.022864825,1,16738175
0.022866975,2,16737486
0.022869150,1,16738175
0.022871300,2,16737486
0.022873450,1,16738175
0.022875625,2,16737486
0.022877775,1,16738175
0.022879950,2,16737486
0.022882100,1,16738102
0.022884275,2,16737697
0.022886425,1,16738102
0.022888575,2,16737697
0.022890750,1,16738102
0.022892900,2,16737697
0.022895075,1,16738102
0.022897225,2,16737697
0.022899400,1,16738102
0.022901550,2,16737697
0.022903700,1,16737686
0.022905875,2,16737221
0.022908025,1,16737686
0.022910200,2,16737221
0.022912350,1,16737686
0.022914500,2,16737221
0.022916675,1,16737686
0.022918825,2,16737221
0.022921000,1,16737686
0.022923150,2,16737221
0.022925325,1,16737521
0.022927475,2,16736865
0.022929625,1,16737521
0.022931800,2,16736865
0.022933950,1,16737521
0.022936125,2,16736865
0.022938275,1,16737521
0.022940450,2,16736865
0.022942600,1,16737196
0.022944750,2,16737082
0.022946925,1,16737196
0.022949075,2,16737082
0.022951250,1,16737196
0.022953400,2,16737082
0.022955550,1,16737196
0.022957725,2,16737082
0.022959875,1,16737196
0.022962050,2,16737082
0.022964200,1,16737007
0.022966375,2,16736236
0.022968525,1,16737007
0.022970675,2,16736236
0.022972850,1,16737007
0.022975000,2,16736236
0.022977175,1,16737007
0.022979325,2,16736236
0.022981475,1,16737007
0.022983650,2,16736236
0.022985800,1,16736909
0.022987975,2,16736225
0.022990125,1,16736909
0.022992300,2,16736225
0.022994450,1,16736909
0.022996600,2,16736225
0.022998775,1,16736909
0.023000925,2,16736225
0.023003100,1,16736909
0.023005250,2,16736225
0.023007425,1,16736510
0.023009575,2,16736623
0.023011725,1,16736510
0.023013900,2,16736623
0.023016050,1,16736510
0.023018225,2,16736623
0.023020375,1,16736510
0.023022525,2,16736623
0.023024700,1,16736572
0.023026850,2,16736075
0.023029025,1,16736572
0.023031175,2,16736075
0.023033350,1,16736572
0.023035500,2,16736075
0.023037650,1,16736572
0.023039825,2,16736075
0.023041975,1,16736572
0.023044150,2,16736075
0.023046300,1,16736022
0.023048475,2,16736112
0.023050625,1,16736022
0.023052775,2,16736112
0.023054950,1,16736022
0.023057100,2,16736112
0.023059275,1,16736022
0.023061425,2,16736112
0.023063575,1,16736022
0.023065750,2,16736112
0.023067900,1,16735976
0.023070075,2,16735788
0.023072225,1,16735976
0.023074400,2,16735788
0.023076550,1,16735976
0.023078700,2,16735788
0.023080875,1,16735976
0.023083025,2,16735788
0.023085200,1,16735976
0.023087350,2,16735788
0.023089525,1,16735826
0.023091675,2,16735659
0.023093825,1,16735826
0.023096000,2,16735659
0.023098150,1,16735826
0.023100325,2,16735659
0.023102475,1,16735826
0.023104625,2,16735659
0.023106800,1,16735862
0.023108950,2,16735453
0.023111125,1,16735862
0.023113275,2,16735453
0.023115450,1,16735862
0.023117600,2,16735453
0.023119750,1,16735862
0.023121925,2,16735453
0.023124075,1,16735862
0.023126250,2,16735453
0.023128400,1,16735840
0.023130550,2,16735604
0.023132725,1,16735840
0.023134875,2,16735604
0.023137050,1,16735840
0.023139200,2,16735604
0.023141375,1,16735840
0.023143525,2,16735604
0.023145675,1,16735840
0.023147850,2,16735604
0.023150000,1,16735820
0.023152175,2,16735559
0.023154325,1,16735820
0.023156500,2,16735559
0.023158650,1,16735820
0.023160800,2,16735559
0.023162975,1,16735820
0.023165125,2,16735559
0.023167300,1,16735820
0.023169450,2,16735559
0.023171600,1,16735663
0.023173775,2,16735076
0.023175925,1,16735663
0.023178100,2,16735076
0.023180250,1,16735663
0.023182425,2,16735076
0.023184575,1,16735663
0.023186725,2,16735076
0.023188900,1,16734930
0.023191050,2,16734880
0.023193225,1,16734930
0.023195375,2,16734880
0.023197550,1,16734930
0.023199700,2,16734880
0.023201850,1,16734930
0.023204025,2,16734880
0.023206175,1,16734930
0.023208350,2,16734880
0.023210500,1,16734830
0.023212650,2,16735081
0.023214825,1,16734830
0.023216975,2,16735081
0.023219150,1,16734830
0.023221300,2,16735081
0.023223475,1,16734830
0.023225625,2,16735081
0.023227775,1,16734830
0.023229950,2,16735081
0.023232100,1,16734918
0.023234275,2,16735123
0.023236425,1,16734918
0.023238600,2,16735123
0.023240750,1,16734918
0.023242900,2,16735123
0.023245075,1,16734918
0.023247225,2,16735123
0.023249400,1,16734662
0.023251550,2,16734760
0.023253700,1,16734662
0.023255875,2,16734760
0.023258025,1,16734662
0.023260200,2,16734760
0.023262350,1,16734662
0.023264525,2,16734760
0.023266675,1,16734662
0.023268825,2,16734760
0.023271000,1,16734496
0.023273150,2,16734831
0.023275325,1,16734496
0.023277475,2,16734831
0.023279650,1,16734496
0.023281800,2,16734831
0.023283950,1,16734496
0.023286125,2,16734831
0.023288275,1,16734496
0.023290450,2,16734831
0.023292600,1,16734501
0.023294750,2,16734430
0.023296925,1,16734501
0.023299075,2,16734430
0.023301250,1,16734501
0.023303400,2,16734430
0.023305575,1,16734501
0.023307725,2,16734430
0.023309875,1,16734501
0.023312050,2,16734430
0.023314200,1,16734558
0.023316375,2,16734611
0.023318525,1,16734558
0.023320675,2,16734611
0.023322850,1,16734558
0.023325000,2,16734611
0.023327175,1,16734558
0.023329325,2,16734611
0.023331500,1,16734502
0.023333650,2,16734459
0.023335800,1,16734502
0.023337975,2,16734459
0.023340125,1,16734502
0.023342300,2,16734459
0.023344450,1,16734502
0.023346625,2,16734459
0.023348775,1,16734502
0.023350925,2,16734459
0.023353100,1,16734365
0.023355250,2,16734656
0.023357425,1,16734365
0.023359575,2,16734656
0.023361725,1,16734365
0.023363900,2,16734656
0.023366050,1,16734365
0.023368225,2,16734656
0.023370375,1,16734365
0.023372550,2,16734656
0.023374700,1,16734461
0.023376850,2,16734916
0.023379025,1,16734461
0.023381175,2,16734916
0.023383350,1,16734461
0.023385500,2,16734916
0.023387675,1,16734461
0.023389825,2,16734916
0.023391975,1,16734461
0.023394150,2,16734916
0.023396300,1,16733972
0.023398475,2,16734615
0.023400625,1,16733972
0.023402775,2,16734615
0.023404950,1,16733972
0.023407100,2,16734615
0.023409275,1,16733972
0.023411425,2,16734615
0.023413600,1,16734296
0.023415750,2,16734707
0.023417900,1,16734296
0.023420075,2,16734707
0.023422225,1,16734296
0.023424400,2,16734707
0.023426550,1,16734296
0.023428700,2,16734707
0.023430875,1,16734296
0.023433025,2,16734707
0.023435200,1,16733977
0.023437350,2,16734519
0.023439525,1,16733977
0.023441675,2,16734519
0.023443825,1,16733977
0.023446000,2,16734519
0.023448150,1,16733977
0.023450325,2,16734519
0.023452475,1,16733977
0.023454650,2,16734519
0.023456800,1,16733913
0.023458950,2,16734405
0.023461125,1,16733913
0.023463275,2,16734405
0.023465450,1,16733913
0.023467600,2,16734405
0.023469750,1,16733913
0.023471925,2,16734405
0.023474075,1,16733913
0.023476250,2,16734405
0.023478400,1,16734257
0.023480575,2,16734394
0.023482725,1,16734257
0.023484875,2,16734394
0.023487050,1,16734257
0.023489200,2,16734394
0.023491375,1,16734257
0.023493525,2,16734394
0.023495700,1,16734219
0.023497850,2,16734556
0.023500000,1,16734219
0.023502175,2,16734556
0.023504325,1,16734219
0.023506500,2,16734556
0.023508650,1,16734219
0.023510800,2,16734556
0.023512975,1,16734219
0.023515125,2,16734556
0.023517300,1,16734120
0.023519450,2,16734125
0.023521625,1,16734120
0.023523775,2,16734125
0.023525925,1,16734120
0.023528100,2,16734125
0.023530250,1,16734120
0.023532425,2,16734125
0.023534575,1,16734120
0.023536750,2,16734125
0.023538900,1,16733977
0.023541050,2,16734153
0.023543225,1,16733977
0.023545375,2,16734153
0.023547550,1,16733977
0.023549700,2,16734153
0.023551850,1,16733977
0.023554025,2,16734153
0.023556175,1,16733977
0.023558350,2,16734153
0.023560500,1,16734169
0.023562675,2,16734644
