Time [s],Channel,Value
0.146873340,1,318769
0.146883660,2,312527
0.146893980,1,318004
0.146904300,2,311827
0.146914620,1,317091
0.146924940,2,311191
0.146935260,1,316438
0.146945600,2,310035
0.146955920,1,315766
0.146966240,2,309868
0.146976560,1,315222
0.146986880,2,309191
0.146997200,1,314594
0.147007520,2,308346
0.147017840,1,313802
0.147028180,2,307729
0.147038500,1,313239
0.147048820,2,306688
0.147059140,1,312515
0.147069460,2,306169
0.147079780,1,311708
0.147090100,2,305303
0.147100420,1,311116
0.147110740,2,304654
0.147121080,1,310522
0.147131400,2,303862
0.147141720,1,309115
0.147152040,2,303356
0.147162360,1,308871
0.147172680,2,302408
0.147183000,1,308547
0.147193320,2,301848
0.147203660,1,307365
0.147213980,2,300951
0.147224300,1,307265
0.147234620,2,300275
0.147244940,1,306471
0.147255260,2,299297
0.147265580,1,305781
0.147275900,2,299481
0.147286240,1,305086
0.147296560,2,298075
0.147306880,1,304045
0.147317200,2,297492
0.147327520,1,303200
0.147337840,2,297251
0.147348160,1,302316
0.147358480,2,296010
0.147368820,1,301848
0.147379140,2,295561
0.147389460,1,300966
0.147399780,2,294562
0.147410100,1,300233
0.147420420,2,294296
0.147430740,1,299789
0.147441060,2,293537
0.147451380,1,298676
0.147461720,2,292547
0.147472040,1,298196
0.147482360,2,291562
0.147492680,1,297348
0.147503000,2,291333
0.147513320,1,296792
0.147523640,2,290516
0.147533960,1,296350
0.147544300,2,289515
0.147554620,1,295207
0.147564940,2,289076
0.147575260,1,294347
0.147585580,2,288622
0.147595900,1,293355
0.147606220,2,287200
0.147616540,1,292724
0.147626880,2,285989
0.147637200,1,292173
0.147647520,2,286009
0.147657840,1,291597
0.147668160,2,285472
0.147678480,1,289852
0.147688800,2,283705
0.147699120,1,289852
0.147709460,2,283705
0.147719780,1,288823
0.147730100,2,283299
0.147740420,1,288319
0.147750740,2,282010
0.147761060,1,287533
0.147771380,2,281383
0.147781700,1,286747
0.147792020,2,280516
0.147802360,1,286166
0.147812680,2,279891
0.147823000,1,285146
0.147833320,2,279135
0.147843640,1,284587
0.147853960,2,278398
0.147864280,1,283844
0.147874600,2,277512
0.147884940,1,283225
0.147895260,2,276792
0.147905580,1,282070
0.147915900,2,275931
0.147926220,1,281442
0.147936540,2,275277
0.147946860,1,280588
0.147957180,2,273976
0.147967520,1,279223
0.147977840,2,273715
0.147988160,1,278831
0.147998480,2,272786
0.148008800,1,277838
0.148019120,2,272003
0.148029440,1,276924
0.148039760,2,271081
0.148050080,1,276392
0.148060420,2,270550
0.148070740,1,275588
0.148081060,2,269435
0.148091380,1,274573
0.148101700,2,268167
0.148112020,1,273544
0.148122340,2,267894
0.148132660,1,273101
0.148143000,2,266497
0.148153320,1,272111
0.148163640,2,266051
0.148173960,1,271605
0.148184280,2,265104
0.148194600,1,270867
0.148204920,2,264586
0.148215240,1,269685
0.148225580,2,263137
0.148235900,1,268842
0.148246220,2,262289
0.148256540,1,268033
0.148266860,2,261642
0.148277180,1,267027
0.148287500,2,261081
0.148297820,1,266224
0.148308160,2,259800
0.148318480,1,265128
0.148328800,2,259408
0.148339120,1,264406
0.148349440,2,258403
0.148359760,1,263294
0.148370080,2,257501
0.148380400,1,262451
0.148390720,2,256703
0.148401060,1,261707
0.148411380,2,255429
0.148421700,1,261192
0.148432020,2,255122
0.148442340,1,260191
0.148452660,2,253859
0.148462980,1,258799
0.148473300,2,252828
0.148483640,1,258202
0.148493960,2,251865
0.148504280,1,257388
0.148514600,2,251188
0.148524920,1,256584
0.148535240,2,250832
0.148545560,1,255457
0.148555880,2,249832
0.148566220,1,254749
0.148576540,2,248967
0.148586860,1,253638
0.148597180,2,248007
0.148607500,1,252840
0.148617820,2,247229
0.148628140,1,252401
0.148638460,2,246393
0.148648800,1,251122
0.148659120,2,244819
0.148669440,1,250138
0.148679760,2,244508
0.148690080,1,248912
0.148700400,2,243306
0.148710720,1,248443
0.148721040,2,242640
0.148731360,1,247247
0.148741700,2,241563
0.148752020,1,246634
0.148762340,2,240629
0.148772660,1,245815
0.148782980,2,239625
0.148793300,1,244449
0.148803620,2,238932
0.148813940,1,243660
0.148824280,2,237851
0.148834600,1,242715
0.148844920,2,236801
0.148855240,1,241814
0.148865560,2,235993
0.148875880,1,241037
0.148886200,2,234902
0.148896520,1,239884
0.148906860,2,233757
0.148917180,1,239107
0.148927500,2,232907
0.148937820,1,237898
0.148948140,2,232497
0.148958460,1,236975
0.148968780,2,231620
0.148979100,1,236079
0.148989440,2,230494
0.148999760,1,235583
0.149010080,2,229698
0.149020400,1,234430
0.149030720,2,228783
0.149041040,1,233995
0.149051360,2,227755
0.149061680,1,232578
0.149072000,2,226564
0.149082340,1,231492
0.149092660,2,225783
0.149102980,1,230408
0.149113300,2,225029
0.149123620,1,229847
0.149133940,2,223751
0.149144260,1,229051
0.149154580,2,222996
0.149164920,1,227772
0.149175240,2,221865
0.149185560,1,226662
0.149195880,2,221302
0.149206200,1,225756
0.149216520,2,220314
0.149226840,1,224706
0.149237160,2,218624
0.149247500,1,223711
0.149257820,2,218034
0.149268140,1,222659
0.149278460,2,217119
0.149288780,1,221449
0.149299100,2,216395
0.149309420,1,220571
0.149319740,2,215217
0.149330080,1,219792
0.149340400,2,214577
0.149350720,1,218888
0.149361040,2,213474
0.149371360,1,218028
0.149381680,2,211633
0.149392000,1,216852
0.149402320,2,211458
0.149412660,1,215747
0.149422980,2,209955
0.149433300,1,214692
0.149443620,2,209386
0.149453940,1,214090
0.149464260,2,208307
0.149474580,1,212859
0.149484900,2,207497
0.149495220,1,211861
0.149505560,2,206415
0.149515880,1,210915
0.149526200,2,205629
0.149536520,1,209507
0.149546840,2,204388
0.149557160,1,208683
0.149567480,2,203668
0.149577800,1,207368
0.149588140,2,202520
0.149598460,1,206519
0.149608780,2,201545
0.149619100,1,205491
0.149629420,2,200360
0.149639740,1,204473
0.149650060,2,198852
0.149660380,1,202623
0.149670720,2,197303
0.149681040,1,201606
0.149691360,2,195790
0.149701680,1,200928
0.149712000,2,195309
0.149722320,1,200162
0.149732640,2,194399
0.149742960,1,198708
0.149753280,2,193137
0.149763620,1,197757
0.149773940,2,191994
0.149784260,1,196829
0.149794580,2,191010
0.149804900,1,195676
0.149815220,2,190152
0.149825540,1,194705
0.149835860,2,189038
0.149846200,1,193328
0.149856520,2,187686
0.149866840,1,192237
0.149877160,2,186668
0.149887480,1,191361
0.149897800,2,186163
0.149908120,1,190795
0.149918440,2,185043
0.149928780,1,189290
0.149939100,2,184004
0.149949420,1,188580
0.149959740,2,182834
0.149970060,1,187679
0.149980380,2,181860
0.149990700,1,186253
0.150001020,2,180818
0.150011360,1,185454
0.150021680,2,179896
0.150032000,1,184547
0.150042320,2,178702
0.150052640,1,182906
0.150062960,2,177443
0.150073280,1,181819
0.150083600,2,176481
0.150093920,1,180960
0.150104260,2,175385
0.150114580,1,179927
0.150124900,2,174582
0.150135220,1,178948
0.150145540,2,173840
0.150155860,1,177665
0.150166180,2,172453
0.150176500,1,176815
0.150186840,2,171346
0.150197160,1,175823
0.150207480,2,170061
0.150217800,1,174296
0.150228120,2,168800
0.150238440,1,173322
0.150248760,2,168162
0.150259080,1,172572
0.150269420,2,166870
0.150279740,1,171193
0.150290060,2,165159
0.150300380,1,170217
0.150310700,2,164127
0.150321020,1,169283
0.150331340,2,164041
0.150341660,1,168270
0.150352000,2,162603
0.150362320,1,167433
0.150372640,2,162270
0.150382960,1,165843
0.150393280,2,160622
0.150403600,1,164997
0.150413920,2,159384
0.150424240,1,163543
0.150434560,2,158617
0.150444900,1,162608
0.150455220,2,157753
0.150465540,1,161821
0.150475860,2,156930
0.150486180,1,160773
0.150496500,2,155609
0.150506820,1,159399
0.150517140,2,154786
0.150527480,1,158463
0.150537800,2,153145
0.150548120,1,157402
0.150558440,2,152242
0.150568760,1,156264
0.150579080,2,151299
0.150589400,1,155568
0.150599720,2,150318
0.150610060,1,154384
0.150620380,2,149200
0.150630700,1,153160
0.150641020,2,148319
0.150651340,1,152378
0.150661660,2,147151
0.150671980,1,150753
0.150682300,2,146164
0.150692640,1,149819
0.150702960,2,145187
0.150713280,1,149256
0.150723600,2,144156
0.150733920,1,147563
0.150744240,2,142777
0.150754560,1,146941
0.150764880,2,141676
0.150775200,1,146111
0.150785540,2,140634
0.150795860,1,144913
0.150806180,2,139613
0.150816500,1,144092
0.150826820,2,138516
0.150837140,1,142501
0.150847460,2,138114
0.150857780,1,141499
0.150868120,2,136297
0.150878440,1,140164
0.150888760,2,135234
0.150899080,1,139574
0.150909400,2,134423
0.150919720,1,138258
0.150930040,2,133168
0.150940360,1,136937
0.150950700,2,132474
0.150961020,1,136224
0.150971340,2,130984
0.150981660,1,135114
0.150991980,2,130271
0.151002300,1,134443
0.151012620,2,129097
0.151022940,1,133710
0.151033260,2,127872
0.151043600,1,132289
0.151053920,2,127076
0.151064240,1,131290
0.151074560,2,126280
0.151084880,1,129858
0.151095200,2,124654
0.151105520,1,128604
0.151115840,2,123915
0.151126180,1,127971
0.151136500,2,122546
0.151146820,1,127052
0.151157140,2,121596
0.151167460,1,125847
0.151177780,2,120917
0.151188100,1,124962
0.151198420,2,119788
0.151208760,1,124170
0.151219080,2,118629
0.151229400,1,122698
0.151239720,2,117674
0.151250040,1,121944
0.151260360,2,116453
0.151270680,1,120860
0.151281000,2,115631
0.151291340,1,119850
0.151301660,2,114601
0.151311980,1,118575
0.151322300,2,112960
0.151332620,1,117105
0.151342940,2,112635
0.151353260,1,116382
0.151363580,2,111377
0.151373920,1,114987
0.151384240,2,110643
0.151394560,1,113714
0.151404880,2,109451
0.151415200,1,113487
0.151425520,2,108400
0.151435840,1,112240
0.151446160,2,107677
0.151456480,1,111410
0.151466820,2,106855
0.151477140,1,110259
0.151487460,2,105664
0.151497780,1,108947
0.151508100,2,104232
0.151518420,1,107936
0.151528740,2,103392
0.151539060,1,107428
0.151549400,2,102487
0.151559720,1,106249
0.151570040,2,101361
0.151580360,1,105203
0.151590680,2,100190
0.151601000,1,104242
0.151611320,2,99417
0.151621640,1,103137
0.151631980,2,97940
0.151642300,1,100760
0.151652620,2,96195
0.151662940,1,100207
0.151673260,2,95507
0.151683580,1,98987
0.151693900,2,94055
0.151704220,1,97800
0.151714540,2,93695
0.151724880,1,96901
0.151735200,2,92089
0.151745520,1,96564
0.151755840,2,91389
0.151766160,1,95314
0.151776480,2,90653
0.151786800,1,93949
0.151797120,2,89156
0.151807460,1,93047
0.151817780,2,88232
0.151828100,1,92286
0.151838420,2,87114
0.151848740,1,90480
0.151859060,2,86105
0.151869380,1,89620
0.151879700,2,84724
0.151890040,1,88899
0.151900360,2,84156
0.151910680,1,87960
0.151921000,2,83318
0.151931320,1,87024
0.151941640,2,82502
0.151951960,1,86316
0.151962280,2,81667
0.151972620,1,84836
0.151982940,2,80492
0.151993260,1,84014
0.152003580,2,79429
0.152013900,1,82504
0.152024220,2,78219
0.152034540,1,81938
0.152044860,2,76949
0.152055200,1,81315
0.152065520,2,76421
0.152075840,1,79433
0.152086160,2,75564
0.152096480,1,78736
0.152106800,2,74226
0.152117120,1,77442
0.152127440,2,73084
0.152137760,1,76854
0.152148100,2,72187
0.152158420,1,75526
0.152168740,2,71033
0.152179060,1,74834
0.152189380,2,70175
0.152199700,1,73731
0.152210020,2,69151
0.152220340,1,72915
0.152230680,2,67908
0.152241000,1,72356
0.152251320,2,67349
0.152261640,1,70834
0.152271960,2,66229
0.152282280,1,69680
0.152292600,2,65036
0.152302920,1,68387
0.152313260,2,63520
0.152323580,1,67292
0.152333900,2,62975
0.152344220,1,66839
0.152354540,2,62004
0.152364860,1,65673
0.152375180,2,61248
0.152385500,1,64477
0.152395820,2,59862
0.152406160,1,63652
0.152416480,2,59294
0.152426800,1,62987
0.152437120,2,58366
0.152447440,1,61829
0.152457760,2,57467
0.152468080,1,60773
0.152478400,2,55819
0.152488740,1,59253
0.152499060,2,54850
0.152509380,1,58534
0.152519700,2,53958
0.152530020,1,57701
0.152540340,2,52939
0.152550660,1,56753
0.152560980,2,51316
0.152571320,1,55442
0.152581640,2,50525
0.152591960,1,54384
0.152602280,2,49653
0.152612600,1,53547
0.152622920,2,48792
0.152633240,1,52259
0.152643560,2,47827
0.152653900,1,50901
0.152664220,2,46872
0.152674540,1,50031
0.152684860,2,45679
0.152695180,1,49169
0.152705500,2,44847
0.152715820,1,47761
0.152726140,2,44112
0.152736460,1,46978
0.152746800,2,42596
0.152757120,1,45922
0.152767440,2,41564
0.152777760,1,45287
0.152788080,2,40853
0.152798400,1,44138
0.152808720,2,39648
0.152819040,1,43014
0.152829380,2,38606
0.152839700,1,41649
0.152850020,2,37481
0.152860340,1,40735
0.152870660,2,36152
0.152880980,1,39946
0.152891300,2,34977
0.152901620,1,39085
0.152911960,2,33913
0.152922280,1,37992
0.152932600,2,32894
0.152942920,1,37013
0.152953240,2,32136
0.152963560,1,35453
0.152973880,2,31280
0.152984200,1,34633
0.152994540,2,29869
0.153004860,1,33393
0.153015180,2,29036
0.153025500,1,32363
0.153035820,2,27768
0.153046140,1,31242
0.153056460,2,26778
0.153066780,1,30551
0.153077100,2,25888
0.153087440,1,29027
0.153097760,2,24723
0.153108080,1,28163
0.153118400,2,23417
0.153128720,1,27107
0.153139040,2,22979
0.153149360,1,26253
0.153159680,2,21305
0.153170020,1,24733
0.153180340,2,20837
0.153190660,1,23636
0.153200980,2,19373
0.153211300,1,22600
0.153221620,2,18479
0.153231940,1,21760
0.153242260,2,16950
0.153252600,1,20940
0.153262920,2,16259
0.153273240,1,19914
0.153283560,2,15472
0.153293880,1,18587
0.153304200,2,14084
0.153314520,1,17395
0.153324840,2,13389
0.153335180,1,16484
0.153345500,2,12143
0.153355820,1,15350
0.153366140,2,10521
0.153376460,1,14139
0.153386780,2,10233
0.153397100,1,13022
0.153407420,2,8985
0.153417740,1,12089
0.153428080,2,7797
0.153438400,1,11204
0.153448720,2,7124
0.153459040,1,10140
0.153469360,2,6098
0.153479680,1,8939
0.153490000,2,4388
0.153500320,1,7661
0.153510660,2,4301
0.153520980,1,6662
0.153531300,2,2688
0.153541620,1,6094
0.153551940,2,1457
0.153562260,1,4683
0.153572580,2,404
0.153582900,1,3867
0.153593240,2,93
0.153603560,1,2506
0.153613880,2,16776354
0.153624200,1,16776991
0.153634520,2,16773360
0.153644840,1,16776654
0.153655160,2,16772849
0.153665480,1,16775617
0.153675820,2,16772458
0.153686140,1,16774442
0.153696460,2,16770525
0.153706780,1,16773651
0.153717100,2,16769490
0.153727420,1,16772322
0.153737740,2,16768062
0.153748060,1,16772014
0.153758380,2,16767098
0.153768720,1,16770228
0.153779040,2,16765916
0.153789360,1,16769466
0.153799680,2,16765170
0.153810000,1,16768478
0.153820320,2,16764749
0.153830640,1,16767787
0.153840960,2,16763779
0.153851300,1,16766123
0.153861620,2,16762128
0.153871940,1,16765320
0.153882260,2,16761311
0.153892580,1,16764050
0.153902900,2,16760004
0.153913220,1,16762944
0.153923540,2,16758645
0.153933880,1,16762445
0.153944200,2,16757637
0.153954520,1,16760964
0.153964840,2,16756987
0.153975160,1,16759917
0.153985480,2,16755570
0.153995800,1,16758483
0.154006120,2,16754564
0.154016460,1,16757852
0.154026780,2,16753448
0.154037100,1,16757209
0.154047420,2,16752448
0.154057740,1,16755987
0.154068060,2,16751441
0.154078380,1,16754631
0.154088700,2,16750977
0.154099020,1,16753132
0.154109360,2,16749408
0.154119680,1,16752652
0.154130000,2,16748338
0.154140320,1,16751856
0.154150640,2,16747636
0.154160960,1,16750675
0.154171280,2,16747140
0.154181600,1,16749369
0.154191940,2,16746121
0.154202260,1,16748979
0.154212580,2,16745303
0.154222900,1,16747582
0.154233220,2,16744316
0.154243540,1,16746745
0.154253860,2,16743648
0.154264180,1,16745361
0.154274520,2,16741106
0.154284840,1,16744712
0.154295160,2,16740574
0.154305480,1,16743296
0.154315800,2,16739599
0.154326120,1,16742580
0.154336440,2,16738414
0.154346760,1,16741108
0.154357100,2,16737634
0.154367420,1,16740622
0.154377740,2,16736936
0.154388060,1,16739391
0.154398380,2,16735623
0.154408700,1,16738636
0.154419020,2,16734208
0.154429340,1,16737508
0.154439660,2,16733645
0.154450000,1,16736359
0.154460320,2,16732656
0.154470640,1,16735570
0.154480960,2,16732003
0.154491280,1,16734019
0.154501600,2,16730322
0.154511920,1,16733340
0.154522240,2,16729333
0.154532580,1,16732294
0.154542900,2,16728305
0.154553220,1,16731758
0.154563540,2,16728477
0.154573860,1,16730601
0.154584180,2,16727182
0.154594500,1,16729782
0.154604820,2,16725530
0.154615160,1,16728585
0.154625480,2,16724985
0.154635800,1,16727393
0.154646120,2,16724203
0.154656440,1,16726639
0.154666760,2,16722295
0.154677080,1,16725889
0.154687400,2,16721916
0.154697740,1,16724458
0.154708060,2,16720840
0.154718380,1,16723766
0.154728700,2,16719375
0.154739020,1,16722446
0.154749340,2,16718796
0.154759660,1,16721498
0.154769980,2,16717837
0.154780300,1,16719960
0.154790640,2,16716439
0.154800960,1,16719551
0.154811280,2,16716347
0.154821600,1,16718340
0.154831920,2,16714451
0.154842240,1,16717942
0.154852560,2,16714059
0.154862880,1,16716032
0.154873220,2,16713464
0.154883540,1,16715638
0.154893860,2,16711727
0.154904180,1,16713953
0.154914500,2,16711753
0.154924820,1,16713569
0.154935140,2,16709394
0.154945460,1,16712013
0.154955800,2,16709299
0.154966120,1,16711685
0.154976440,2,16707620
0.154986760,1,16710767
0.154997080,2,16707539
0.155007400,1,16708872
0.155017720,2,16705952
0.155028040,1,16708569
0.155038380,2,16705058
0.155048700,1,16707274
0.155059020,2,16703953
0.155069340,1,16706798
0.155079660,2,16702971
0.155089980,1,16705200
0.155100300,2,16701944
0.155110620,1,16704194
0.155120940,2,16701384
0.155131280,1,16703991
0.155141600,2,16699969
0.155151920,1,16702707
0.155162240,2,16699013
0.155172560,1,16701351
0.155182880,2,16698587
0.155193200,1,16701452
0.155203520,2,16697509
0.155213860,1,16699769
0.155224180,2,16696195
0.155234500,1,16698113
0.155244820,2,16695430
0.155255140,1,16698122
0.155265460,2,16694660
0.155275780,1,16697434
0.155286100,2,16693510
0.155296440,1,16695845
0.155306760,2,16692762
0.155317080,1,16694735
0.155327400,2,16691593
0.155337720,1,16694508
0.155348040,2,16690553
0.155358360,1,16693121
0.155368680,2,16689720
0.155379020,1,16691769
0.155389340,2,16688651
0.155399660,1,16690281
0.155409980,2,16687671
0.155420300,1,16690034
0.155430620,2,16687152
0.155440940,1,16690126
0.155451260,2,16686052
0.155461580,1,16688128
0.155471920,2,16685103
0.155482240,1,16686824
0.155492560,2,16684001
0.155502880,1,16685535
0.155513200,2,16682862
0.155523520,1,16684913
0.155533840,2,16682256
0.155544160,1,16684097
0.155554500,2,16681218
0.155564820,1,16684050
0.155575140,2,16680168
0.155585460,1,16683279
0.155595780,2,16679519
0.155606100,1,16680421
0.155616420,2,16677450
0.155626740,1,16680421
0.155637080,2,16677450
0.155647400,1,16679143
0.155657720,2,16676669
0.155668040,1,16678250
0.155678360,2,16675504
0.155688680,1,16677224
0.155699000,2,16674451
0.155709320,1,16676648
0.155719660,2,16673522
0.155729980,1,16675659
0.155740300,2,16672811
0.155750620,1,16674605
0.155760940,2,16671687
0.155771260,1,16673858
0.155781580,2,16670838
0.155791900,1,16672160
0.155802220,2,16669802
0.155812560,1,16671176
0.155822880,2,16668931
0.155833200,1,16671350
0.155843520,2,16668170
0.155853840,1,16670642
0.155864160,2,16667397
0.155874480,1,16668931
0.155884800,2,16666377
0.155895140,1,16668118
0.155905460,2,16665167
0.155915780,1,16666953
0.155926100,2,16664460
0.155936420,1,16666378
0.155946740,2,16663415
0.155957060,1,16665518
0.155967380,2,16662492
0.155977720,1,16664082
0.155988040,2,16661921
0.155998360,1,16663258
0.156008680,2,16660832
0.156019000,1,16663042
0.156029320,2,16659828
0.156039640,1,16661852
0.156049960,2,16659077
0.156060280,1,16661296
0.156070620,2,16657923
0.156080940,1,16661241
0.156091260,2,16657547
0.156101580,1,16659842
0.156111900,2,16656680
0.156122220,1,16658090
0.156132540,2,16655929
0.156142860,1,16657533
0.156153200,2,16654842
0.156163520,1,16656307
0.156173840,2,16653870
0.156184160,1,16655915
0.156194480,2,16652658
0.156204800,1,16655249
0.156215120,2,16652019
0.156225440,1,16655079
0.156235780,2,16650859
0.156246100,1,16653198
0.156256420,2,16650175
0.156266740,1,16651704
0.156277060,2,16649006
0.156287380,1,16651022
0.156297700,2,16648095
0.156308020,1,16651048
0.156318360,2,16647377
0.156328680,1,16650489
0.156339000,2,16646854
0.156349320,1,16648088
0.156359640,2,16645535
0.156369960,1,16647653
0.156380280,2,16644965
0.156390600,1,16647741
0.156400920,2,16644352
0.156411260,1,16646645
0.156421580,2,16643186
0.156431900,1,16644812
0.156442220,2,16642393
0.156452540,1,16644383
0.156462860,2,16641333
0.156473180,1,16643854
0.156483500,2,16640700
0.156493840,1,16642685
0.156504160,2,16639286
0.156514480,1,16641238
0.156524800,2,16638501
0.156535120,1,16641301
0.156545440,2,16637901
0.156555760,1,16640218
0.156566080,2,16637059
0.156576420,1,16638902
0.156586740,2,16636100
0.156597060,1,16639028
0.156607380,2,16635628
0.156617700,1,16637451
0.156628020,2,16634745
0.156638340,1,16636603
0.156648660,2,16633973
0.156659000,1,16636860
0.156669320,2,16633240
0.156679640,1,16634693
0.156689960,2,16632480
0.156700280,1,16634308
0.156710600,2,16631209
0.156720920,1,16632989
0.156731240,2,16630634
0.156741560,1,16632244
0.156751900,2,16629919
0.156762220,1,16632248
0.156772540,2,16628619
0.156782860,1,16630608
0.156793180,2,16628043
0.156803500,1,16630858
0.156813820,2,16627284
0.156824140,1,16628744
0.156834480,2,16626453
0.156844800,1,16628651
0.156855120,2,16625131
0.156865440,1,16627173
0.156875760,2,16625205
0.156886080,1,16627170
0.156896400,2,16624342
0.156906720,1,16625783
0.156917060,2,16623475
0.156927380,1,16625262
0.156937700,2,16622515
0.156948020,1,16624288
0.156958340,2,16621507
0.156968660,1,16623518
0.156978980,2,16620488
0.156989300,1,16622784
0.156999640,2,16620186
0.157009960,1,16622247
0.157020280,2,16619404
0.157030600,1,16621093
0.157040920,2,16618279
0.157051240,1,16620576
0.157061560,2,16617820
0.157071880,1,16619658
0.157082200,2,16616936
0.157092540,1,16618673
0.157102860,2,16616275
0.157113180,1,16617848
0.157123500,2,16614851
0.157133820,1,16617371
0.157144140,2,16614343
0.157154460,1,16616397
0.157164780,2,16613659
0.157175120,1,16615829
0.157185440,2,16613526
0.157195760,1,16614765
0.157206080,2,16612192
0.157216400,1,16614268
0.157226720,2,16611290
0.157237040,1,16613216
0.157247360,2,16610273
0.157257700,1,16612526
0.157268020,2,16609663
0.157278340,1,16611953
0.157288660,2,16608974
0.157298980,1,16611071
0.157309300,2,16607818
0.157319620,1,16609878
0.157329940,2,16606924
0.157340280,1,16609566
0.157350600,2,16606500
0.157360920,1,16608838
0.157371240,2,16605821
0.157381560,1,16607923
0.157391880,2,16604780
0.157402200,1,16606818
0.157412520,2,16603963
0.157422840,1,16605768
0.157433180,2,16603183
0.157443500,1,16605020
0.157453820,2,16602615
0.157464140,1,16604241
0.157474460,2,16601748
0.157484780,1,16603647
0.157495100,2,16601314
0.157505420,1,16602943
0.157515760,2,16600159
0.157526080,1,16602216
0.157536400,2,16599348
0.157546720,1,16601461
0.157557040,2,16598816
0.157567360,1,16600619
0.157577680,2,16597808
0.157588000,1,16599019
0.157598340,2,16596490
0.157608660,1,16597943
0.157618980,2,16595674
0.157629300,1,16597454
0.157639620,2,16594551
0.157649940,1,16596642
0.157660260,2,16593975
0.157670580,1,16595841
0.157680920,2,16593176
0.157691240,1,16595273
0.157701560,2,16592569
0.157711880,1,16594038
0.157722200,2,16592008
0.157732520,1,16593319
0.157742840,2,16590971
0.157753160,1,16592640
0.157763480,2,16590602
0.157773820,1,16591929
0.157784140,2,16589527
0.157794460,1,16590903
0.157804780,2,16588880
0.157815100,1,16590155
0.157825420,2,16588121
0.157835740,1,16589173
0.157846060,2,16587354
0.157856400,1,16588431
0.157866720,2,16586220
0.157877040,1,16588237
0.157887360,2,16585381
0.157897680,1,16586864
0.157908000,2,16585027
0.157918320,1,16586002
0.157928640,2,16584030
0.157938980,1,16585235
0.157949300,2,16583396
0.157959620,1,16584756
0.157969940,2,16582889
0.157980260,1,16583773
0.157990580,2,16581871
0.158000900,1,16583379
0.158011220,2,16581085
0.158021560,1,16582563
0.158031880,2,16580334
0.158042200,1,16581756
0.158052520,2,16579697
0.158062840,1,16581404
0.158073160,2,16578322
0.158083480,1,16580464
0.158093800,2,16578000
0.158104120,1,16579183
0.158114460,2,16577362
0.158124780,1,16578761
0.158135100,2,16576686
0.158145420,1,16578012
0.158155740,2,16575626
0.158166060,1,16576764
0.158176380,2,16575028
0.158186700,1,16576378
0.158197040,2,16574130
0.158207360,1,16575485
0.158217680,2,16573156
0.158228000,1,16575183
0.158238320,2,16572592
0.158248640,1,16574153
0.158258960,2,16571835
0.158269280,1,16573230
0.158279620,2,16571218
0.158289940,1,16572562
0.158300260,2,16570341
0.158310580,1,16571761
0.158320900,2,16569522
0.158331220,1,16571190
0.158341540,2,16568937
0.158351860,1,16570661
0.158362200,2,16568240
0.158372520,1,16569610
0.158382840,2,16567293
0.158393160,1,16568439
0.158403480,2,16566301
0.158413800,1,16567765
0.158424120,2,16565459
0.158434440,1,16567467
0.158444760,2,16564905
0.158455100,1,16566456
0.158465420,2,16563898
0.158475740,1,16565803
0.158486060,2,16563503
0.158496380,1,16564808
0.158506700,2,16562744
0.158517020,1,16564214
0.158527340,2,16561608
0.158537680,1,16563340
0.158548000,2,16561275
0.158558320,1,16562664
0.158568640,2,16560512
0.158578960,1,16561636
0.158589280,2,16559848
0.158599600,1,16560917
0.158609920,2,16559077
0.158620260,1,16560226
0.158630580,2,16558165
0.158640900,1,16559753
0.158651220,2,16557489
0.158661540,1,16558601
0.158671860,2,16556775
0.158682180,1,16557889
0.158692500,2,16555964
0.158702840,1,16557119
0.158713160,2,16555034
0.158723480,1,16556720
0.158733800,2,16554607
0.158744120,1,16555509
0.158754440,2,16554078
0.158764760,1,16554981
0.158775080,2,16552916
0.158785400,1,16554788
0.158795740,2,16552576
0.158806060,1,16553218
0.158816380,2,16551902
0.158826700,1,16552602
0.158837020,2,16550778
0.158847340,1,16552112
0.158857660,2,16549617
0.158867980,1,16551418
0.158878320,2,16549394
0.158888640,1,16550789
0.158898960,2,16548686
0.158909280,1,16549429
0.158919600,2,16547913
0.158929920,1,16549060
0.158940240,2,16547006
0.158950560,1,16548432
0.158960900,2,16545995
0.158971220,1,16547474
0.158981540,2,16545195
0.158991860,1,16546364
0.159002180,2,16545164
0.159012500,1,16545641
0.159022820,2,16543775
0.159033140,1,16545240
0.159043480,2,16543196
0.159053800,1,16544906
0.159064120,2,16542926
0.159074440,1,16543744
0.159084760,2,16541655
0.159095080,1,16542778
0.159105400,2,16541110
0.159115720,1,16542339
0.159126040,2,16540275
0.159136380,1,16541534
0.159146700,2,16539598
0.159157020,1,16540415
0.159167340,2,16539011
0.159177660,1,16539864
0.159187980,2,16537871
0.159198300,1,16539189
0.159208620,2,16537286
0.159218960,1,16538598
0.159229280,2,16536153
0.159239600,1,16537520
0.159249920,2,16535749
0.159260240,1,16537040
0.159270560,2,16535031
0.159280880,1,16535905
0.159291200,2,16534614
0.159301540,1,16535161
0.159311860,2,16533372
0.159322180,1,16534221
0.159332500,2,16532874
0.159342820,1,16533812
0.159353140,2,16532023
0.159363460,1,16533121
0.159373780,2,16531101
0.159384120,1,16532405
0.159394440,2,16530405
0.159404760,1,16531626
0.159415080,2,16529407
0.159425400,1,16530536
0.159435720,2,16528947
0.159446040,1,16529554
0.159456360,2,16528264
